Timestamp;Date;Type;Detail
00:04:09.7974284;21/12/2022;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 3,3,3;Browsing Mode: Local;;
00:05:09.0414815;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_196.jpg;
00:05:10.4395488;21/12/2022;Element Movement;Push;;
00:05:10.4535616;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_197.jpg;
00:05:13.2124193;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_187.jpg;
00:05:15.3356645;21/12/2022;Element Movement;Push;;
00:05:20.0670988;21/12/2022;Element Movement;Left;;
00:05:21.5735351;21/12/2022;Element Movement;Right;;
00:05:23.9345072;21/12/2022;Element Movement;Push;;
00:05:26.4066407;21/12/2022;Element Movement;Push;;
00:05:30.7400493;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_160.jpg;
00:05:32.6568623;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_161.jpg;
00:05:32.6728771;21/12/2022;Element Movement;Push;;
00:05:38.6652748;21/12/2022;Element Movement;Right;;
00:05:40.4244150;21/12/2022;Element Movement;Left;;
00:05:41.7024024;21/12/2022;Element Movement;Right;;
00:05:47.4778428;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_154.jpg;
00:05:48.9137737;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_153.jpg;
00:05:52.2138750;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_154.jpg;
00:05:53.1652409;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_151.jpg;
00:05:54.5849620;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_150.jpg;
00:05:55.7791807;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_153.jpg;
00:05:56.8565751;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_154.jpg;
00:05:59.0819996;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_153.jpg;
00:06:00.4684494;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_150.jpg;
00:06:02.0593761;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_151.jpg;
00:06:03.9434303;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_154.jpg;
00:06:14.6290581;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_151.jpg;
00:06:16.0864206;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_150.jpg;
00:06:17.0789430;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_153.jpg;
00:06:20.8658640;21/12/2022;Element Movement;Push;;
00:06:24.2212987;21/12/2022;Element Movement;Push;;
00:06:26.2527274;21/12/2022;Element Movement;Pull;;
00:06:32.1983632;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_143.jpg;
00:06:33.3313984;21/12/2022;Element Movement;Pull;;
00:06:33.5006436;21/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_154.jpg;
00:06:36.6555044;21/12/2022;Element Movement;Push;;
00:06:40.5971834;21/12/2022;Element Movement;Push;;
