Url;Categories
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_199.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_196.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_198.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_200.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_028.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_029.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_032.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_033.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_030.JPG;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_031.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_035.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_034.JPG;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_036.jpg;
https://www.google.com;Cat 2;Cat 3;Cat 4
https://www.google.com/search?q=gato&source=hp&ei=p2WiY9miEurW5OUPh46KsAM&iflsig=AJiK0e8AAAAAY6Jzt4mArSRi6fFeeMfsVvUR0_JmxBrm&ved=0ahUKEwiZkvDcy4n8AhVqK7kGHQeHAjYQ4dUDCAk&uact=5&oq=gato&gs_lcp=Cgdnd3Mtd2l6EAMyCAguEIAEELEDMg4ILhCABBCxAxCDARDUAjIICAAQgAQQsQMyCAguELEDEIAEMggILhCxAxCABDIICC4QsQMQgwEyDgguEIAEELEDEIMBENQCMgUIABCABDILCC4QgAQQsQMQ1AIyBQgAEIAEOhEILhCABBCxAxCDARDHARDRAzoLCAAQgAQQsQMQgwE6CAgAELEDEIMBOgsILhCABBCxAxCDAToFCC4QgAQ6CAguEIAEENQCUN8DWJ4OYKUeaAFwAHgAgAEsiAGVAZIBATSYAQCgAQGwAQA&sclient=gws-wiz;
https://www.google.com/search?q=gato&source=lnms&tbm=isch&sa=X&ved=2ahUKEwiorKv8y4n8AhVIGbkGHTPdD-gQ_AUoAXoECAEQAw&biw=640&bih=640&dpr=1;
https://sodimac.falabella.com/sodimac-cl/product/110565613/Gato-amarillo-19-cm/110565614?exp=sodimac&kid=shopp172fc&disp=1&pid=Google_w2a&gclid=EAIaIQobChMIicjUgMyJ_AIV409IAB26OQZBEAQYASABEgKxh_D_BwE;Cat 2;Cat 3;Cat 4
https://sodimac.falabella.com/sodimac-cl/product/110566207/Figura-elefante-verde-21x24-cm/110566208?exp=sodimac&rid=Recs%21PDP%21Sodimac%21UpSell%21Upsell_100%21Expuestos%21110565614%21110566208%211%216;
https://www.falabella.com/falabella-cl/basket;Cat 1;Cat 2
https://www.falabella.com/falabella-cl;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_044.jpg;Cat 2;Cat 3;Cat 4
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_048.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_041.jpg;Cat 1;Cat 2;Cat 3
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_043.jpg;Cat 2;Cat 3;Cat 4
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_169.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_170.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_172.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_173.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_168.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_178.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_177.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_182.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_187.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_179.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_180.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_175.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_183.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_184.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_186.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_185.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_188.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_190.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_191.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_189.jpg;
https://www.google.cl/imghp?hl=es-419&ogbl;
https://ads.google.com/intl/es-419_cl/home/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpafooter&fg=1;
https://www.google.com/search/howsearchworks/?fg=1;
https://policies.google.com/terms?hl=es-419&fg=1;
https://about.google/?utm_source=google-CL&utm_medium=referral&utm_campaign=hp-footer&fg=1;
https://www.google.com/services/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpbfooter&fg=1;
https://smallbusiness.withgoogle.com/intl/es-419_cl/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2&utm_source=google&utm_medium=ep&utm_campaign=google_hpbfooter&utm_content=google_hpbfooter&gmbsrc=ww-ww-et-gs-z-gmb-s-z-u~sb-g4sb_srvcs-u&c=CL;
https://smallbusiness.withgoogle.com/intl/es-419_cl/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2&utm_source=google&utm_medium=ep&utm_campaign=google_hpbfooter&utm_content=google_hpbfooter&gmbsrc=ww-ww-et-gs-z-gmb-s-z-u~sb-g4sb_srvcs-u&c=CL#!/;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_037.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_038.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_039.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_040.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_042.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_045.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_046.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_047.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_049.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_050.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_051.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_052.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_053.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_054.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_055.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_056.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_057.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_058.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_059.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_061.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_063.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_064.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_060.jpg;
file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_062.jpg;
