Timestamp;Date;Type;Detail
18:59:57.9515792;01/12/2022;Session Status;Start;Environment: Circular;Display Mode: Plane;Dimension: 3,3,3;Browsing Mode: Local;;
19:02:39.2582487;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:02:42.7576415;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:02:44.3165024;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:02:45.6213919;01/12/2022;Element Movement;Left Hand Controller;Down;;
19:02:46.6242783;01/12/2022;Element Movement;Left Hand Controller;Down;;
19:02:47.8543115;01/12/2022;Element Movement;Left Hand Controller;Up;;
19:02:48.9611427;01/12/2022;Element Movement;Left Hand Controller;Right;;
19:02:49.9669138;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:18:08.6910296;01/12/2022;Element Movement;Left Hand Controller;Up;;
19:18:09.8560217;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:18:11.0883433;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:18:34.1470190;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:18:48.6270788;01/12/2022;Element Movement;Left Hand Controller;Right;;
19:19:01.5350869;01/12/2022;Element Movement;Left Hand Controller;Left;;
19:19:03.4381826;01/12/2022;Element Movement;Left Hand Controller;Right;;
19:19:05.4951353;01/12/2022;Element Movement;Left Hand Controller;Up;;
19:19:06.9059598;01/12/2022;Element Movement;Left Hand Controller;Down;;
19:19:08.3914178;01/12/2022;Element Movement;Left Hand Controller;Push;;
19:19:10.5540106;01/12/2022;Element Movement;Left Hand Controller;Pull;;
19:21:41.8753581;01/12/2022;Selection;Selected;Url: file://C:/Users/Moriyarnn/Desktop/test_images/g_imagen_006.jpg;
19:26:35.2762600;01/12/2022;Session Status;;
19:27:47.5657269;01/12/2022;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;Root URL: https://www.google.com;;
19:28:25.7953674;01/12/2022;Category;Added;Name: HinaUrl: https://www.google.com;
19:28:26.6462726;01/12/2022;Category;Added;Name: AkoUrl: https://www.google.com;
19:28:32.0072928;01/12/2022;Category;Removed;Name: HinaUrl: https://www.google.com;
19:29:03.9218903;01/12/2022;Category;Added;Name: HinaUrl: https://www.google.com/search?q=gatos&source=hp&ei=pSqJY_HJIs7J1sQPlsqJoAM&iflsig=AJiK0e8AAAAAY4k4tRJCAxJE9ngXi25PTzVL_dFI_hAz&ved=0ahUKEwixsPP3u9n7AhXOpJUCHRZlAjQQ4dUDCAk&uact=5&oq=gatos&gs_lcp=Cgdnd3Mtd2l6EAMyCAguEIAEELEDMggILhCABBCxAzIICC4QgAQQsQMyCAguEIAEELEDMggIABCABBCxAzIICAAQgAQQsQMyCAgAEIAEELEDMgUIABCABDIICAAQgAQQsQMyCwgAEIAEELEDEIMBOhEILhCABBCxAxCDARDHARDRAzoECC4QAzoICAAQsQMQgwE6CAguELEDEIMBOgsILhCABBCxAxCDAToFCC4QgAQ6CAguELEDEIAEOg4ILhCABBCxAxDHARDRAzoLCC4QgAQQsQMQ1AI6DgguEIAEELEDEIMBENQCULQlWKJIYLdhaANwAHgAgAHWAYgB9QKSAQU0LjAuMZgBAKABAbABAA&sclient=gws-wiz;
19:29:08.0370713;01/12/2022;Selection;Selected;Url: https://www.google.com/search?q=gatos&source=hp&ei=pSqJY_HJIs7J1sQPlsqJoAM&iflsig=AJiK0e8AAAAAY4k4tRJCAxJE9ngXi25PTzVL_dFI_hAz&ved=0ahUKEwixsPP3u9n7AhXOpJUCHRZlAjQQ4dUDCAk&uact=5&oq=gatos&gs_lcp=Cgdnd3Mtd2l6EAMyCAguEIAEELEDMggILhCABBCxAzIICC4QgAQQsQMyCAguEIAEELEDMggIABCABBCxAzIICAAQgAQQsQMyCAgAEIAEELEDMgUIABCABDIICAAQgAQQsQMyCwgAEIAEELEDEIMBOhEILhCABBCxAxCDARDHARDRAzoECC4QAzoICAAQsQMQgwE6CAguELEDEIMBOgsILhCABBCxAxCDAToFCC4QgAQ6CAguELEDEIAEOg4ILhCABBCxAxDHARDRAzoLCC4QgAQQsQMQ1AI6DgguEIAEELEDEIMBENQCULQlWKJIYLdhaANwAHgAgAHWAYgB9QKSAQU0LjAuMZgBAKABAbABAA&sclient=gws-wiz;
19:29:39.8014077;01/12/2022;Category;Added;Name: HinaUrl: https://www.google.com/search?q=gatos&source=lnms&tbm=isch&sa=X&ved=2ahUKEwidqYyWvNn7AhUhrJUCHfknCLYQ_AUoAXoECAMQAw&biw=640&bih=640&dpr=1#imgrc=kkOZneXqMy3cGM;
19:29:56.7155126;01/12/2022;Category;Added;Name: AkoUrl: https://www.sudamerica.boehringer-ingelheim.com/salud-animal/animales-de-compania/las-etapas-de-la-vida-del-gato;
19:30:48.8524963;01/12/2022;Selection;Unselected;Url: https://google.com;
